ProductId,DepartmentId,RankDate,Rank,SalesDate,UnitSold
17850,2978,2020-09-30,74878,2020-09-30,3
2340628,7,2020-09-30,15644,2020-09-30,5
22065,2978,2020-09-30,58520,2020-09-30,2
25017,2978,2020-09-30,44311,2020-09-30,1
1040494293,2978,2020-09-30,57797,2020-09-30,20
22913,2978,2020-09-30,27574,2020-09-30,9
4482,2978,2020-09-30,154140,2020-09-30,1
672025,2978,2020-09-30,109796,2020-09-30,2
17891,2978,2020-09-30,17740,2020-09-30,29
489989,2978,2020-09-30,84400,2020-09-30,3
2311869,7,2020-09-30,116187,2020-09-30,2
22029,2978,2020-09-30,7841,2020-09-30,34
16385,2978,2020-09-30,217081,2020-09-30,1
27887,2978,2020-09-30,187522,2020-09-30,3
2340729,7,2020-09-30,28199,2020-09-30,5
14018,2978,2020-09-30,84444,2020-09-30,21
43288,2978,2020-09-30,181340,2020-09-30,1
7940,2978,2020-09-30,134353,2020-09-30,4
24315,2978,2020-09-30,22773,2020-09-30,28
34161,2978,2020-09-30,12820,2020-09-30,37
20249,2978,2020-09-30,99757,2020-09-30,8
51809,2978,2020-09-30,190749,2020-09-30,1
550355,2978,2020-09-30,20050,2020-09-30,36
2298222,2978,2020-09-30,26153,2020-09-30,15
45778,2978,2020-09-30,45772,2020-09-30,8
25492,2978,2020-09-30,113422,2020-09-30,2
19937,2978,2020-09-30,191699,2020-09-30,2
544455,2978,2020-09-30,30298,2020-09-30,12
46755,2978,2020-09-30,143500,2020-09-30,6
2437255,2978,2020-09-30,31060,2020-09-30,26
894,2978,2020-09-30,73598,2020-09-30,5
2387370,7,2020-09-30,53259,2020-09-30,3
373503,2978,2020-09-30,226016,2020-09-30,12
2153707,7,2020-09-30,168091,2020-09-30,2
110278,2978,2020-09-30,21824,2020-09-30,45
100414,2978,2020-09-30,23066,2020-09-30,6
32387,2978,2020-09-30,50984,2020-09-30,12
26032,2978,2020-09-30,58517,2020-09-30,6
15700,2978,2020-09-30,141622,2020-09-30,2
227879,2978,2020-09-30,23066,2020-09-30,12
1516641,2978,2020-09-30,29684,2020-09-30,2
455828,2978,2020-09-30,5855,2020-09-30,82
551366171,2978,2020-09-30,35753,2020-09-30,2
35099,2978,2020-09-30,55785,2020-09-30,8
46403,2978,2020-09-30,41028,2020-09-30,31
28420,2978,2020-09-30,15878,2020-09-30,40
51890,2978,2020-09-30,17414,2020-09-30,2
15018,2978,2020-09-30,21922,2020-09-30,2
30072,2978,2020-09-30,103065,2020-09-30,7
485333463,2978,2020-09-30,1740,2020-09-30,7
2340632,7,2020-09-30,54943,2020-09-30,4
26576,2978,2020-09-30,21922,2020-09-30,20
569169,7,2020-09-30,5868,2020-09-30,77
20729,2978,2020-09-30,196953,2020-09-30,3
2658,2978,2020-09-30,188303,2020-09-30,6
2153462,7,2020-09-30,298692,2020-09-30,1
2089016,7,2020-09-30,1157,2020-09-30,243
19093,2978,2020-09-30,37469,2020-09-30,2
26034,2978,2020-09-30,12820,2020-09-30,14
27992,2978,2020-09-30,38778,2020-09-30,1
23069,2978,2020-09-30,278241,2020-09-30,1
53489,2978,2020-09-30,140623,2020-09-30,2
125180,2978,2020-09-30,11848,2020-09-30,8
40539,2978,2020-09-30,4239,2020-09-30,21
3186,2978,2020-09-30,76204,2020-09-30,1
2089032,7,2020-09-30,22536,2020-09-30,26
2340635,7,2020-09-30,10969,2020-09-30,3
1481539,2978,2020-09-30,18723,2020-09-30,25
47693,2978,2020-09-30,41816,2020-09-30,12
35870,2978,2020-09-30,31099,2020-09-30,19
7965,7,2020-09-30,22376,2020-09-30,2
23469,2978,2020-09-30,217950,2020-09-30,1
888204,2978,2020-09-30,20031,2020-09-30,35
21182,7,2020-09-30,97516,2020-09-30,1
4472,2978,2020-09-30,77832,2020-09-30,2
2180143,2978,2020-09-30,4835,2020-09-30,141
36022,2978,2020-09-30,66938,2020-09-30,8
53971,2978,2020-09-30,158122,2020-09-30,1
46580,2978,2020-09-30,81192,2020-09-30,3
629055,2978,2020-09-30,104837,2020-09-30,4
3221,2978,2020-09-30,174094,2020-09-30,1
4900,2978,2020-09-30,40700,2020-09-30,1
1243554,2978,2020-09-30,16580,2020-09-30,23
44577,2978,2020-09-30,62016,2020-09-30,2
26352,2978,2020-09-30,88909,2020-09-30,1
11074,2978,2020-09-30,122613,2020-09-30,2
14732,2978,2020-09-30,86946,2020-09-30,5
6611,2978,2020-09-30,13057,2020-09-30,1
18578,2978,2020-09-30,17394,2020-09-30,8
36397,2978,2020-09-30,36305,2020-09-30,19
2089034,7,2020-09-30,9033,2020-09-30,36
42107,2978,2020-09-30,32276,2020-09-30,21
27690,2978,2020-09-30,119193,2020-09-30,1
34027,2978,2020-09-30,155719,2020-09-30,2
46775,2978,2020-09-30,183832,2020-09-30,2
1813471,2978,2020-09-30,26012,2020-09-30,7
2340629,7,2020-09-30,18249,2020-09-30,17
631057,2978,2020-09-30,82430,2020-09-30,3
50917,2978,2020-09-30,142381,2020-09-30,5
24021,2978,2020-09-30,59101,2020-09-30,8
995599,2978,2020-09-30,83064,2020-09-30,2
2210106,2978,2020-09-30,24919,2020-09-30,32
22030,2978,2020-09-30,50471,2020-09-30,7
773472,2978,2020-09-30,43151,2020-09-30,9
2122570,2978,2020-09-30,23885,2020-09-30,21
28024,2978,2020-09-30,83039,2020-09-30,7
214484,2978,2020-09-30,188274,2020-09-30,5
2031,2978,2020-09-30,26025,2020-09-30,26
529499,2978,2020-09-30,27095,2020-09-30,28
2311125,2978,2020-09-30,43076,2020-09-30,14
11029,2978,2020-09-30,53889,2020-09-30,2
17783,2978,2020-09-30,114117,2020-09-30,2
2311984,7,2020-09-30,8100,2020-09-30,1
1876,2978,2020-09-30,50368,2020-09-30,6
53965,2978,2020-09-30,8422,2020-09-30,70
21501,2978,2020-09-30,107371,2020-09-30,1
412,2978,2020-09-30,33955,2020-09-30,15
14777,2978,2020-09-30,99247,2020-09-30,2
32374,2978,2020-09-30,4239,2020-09-30,100
1576660,2978,2020-09-30,23066,2020-09-30,5
18528,2978,2020-09-30,53668,2020-09-30,3
2096692,7,2020-09-30,45370,2020-09-30,6
38547,2978,2020-09-30,7841,2020-09-30,50
41539,2978,2020-09-30,35175,2020-09-30,6
1304992,2978,2020-09-30,104325,2020-09-30,6
518349620,2978,2020-09-30,59146,2020-09-30,1
2153221,2978,2020-09-30,2741,2020-09-30,2
38390,2978,2020-09-30,74909,2020-09-30,9
29053,2978,2020-09-30,226808,2020-09-30,1
2340727,7,2020-09-30,135179,2020-09-30,2
52215,2978,2020-09-30,8921,2020-09-30,14
5482,7,2020-09-30,73257,2020-09-30,1
40339,2978,2020-09-30,45371,2020-09-30,4
2372707,2978,2020-09-30,3060,2020-09-30,195
4433,2978,2020-09-30,204284,2020-09-30,1
2089060,7,2020-09-30,1993,2020-09-30,133
2340674,7,2020-09-30,57734,2020-09-30,1
29945,2978,2020-09-30,2500,2020-09-30,26
774998,2978,2020-09-30,116198,2020-09-30,1
36187,2978,2020-09-30,82161,2020-09-30,4
556331,2978,2020-09-30,17223,2020-09-30,29
1545953,2978,2020-09-30,4089,2020-09-30,195
26457,2978,2020-09-30,27071,2020-09-30,16
4864,2978,2020-09-30,69687,2020-09-30,5
1131,2978,2020-09-30,21192,2020-09-30,28
36400,2978,2020-09-30,61975,2020-09-30,8
8601,2978,2020-09-30,40503,2020-09-30,21
2089036,7,2020-09-30,10696,2020-09-30,26
34579,2978,2020-09-30,45844,2020-09-30,7
40206,2978,2020-09-30,55570,2020-09-30,13
1600479,2978,2020-09-30,36123,2020-09-30,10
23536,2978,2020-09-30,110373,2020-09-30,1
610524,2978,2020-09-30,34658,2020-09-30,21
129274,2978,2020-09-30,152042,2020-09-30,1
43689,2978,2020-09-30,64578,2020-09-30,13
455229585,2978,2020-09-30,2089,2020-09-30,9
52021,2978,2020-09-30,11512,2020-09-30,45
12322,2978,2020-09-30,20167,2020-09-30,25
29342,2978,2020-09-30,81984,2020-09-30,3
34028,2978,2020-09-30,36236,2020-09-30,8
1338696,2978,2020-09-30,21142,2020-09-30,32
2122798,2978,2020-09-30,7236,2020-09-30,27
136280,2978,2020-09-30,106902,2020-09-30,4
22419,2978,2020-09-30,98866,2020-09-30,1
3783,2978,2020-09-30,61057,2020-09-30,6
2340612,7,2020-09-30,10819,2020-09-30,20
74194,2978,2020-09-30,89327,2020-09-30,3
22349,2978,2020-09-30,81063,2020-09-30,8
721523,2978,2020-09-30,43339,2020-09-30,18
13034,2978,2020-09-30,21308,2020-09-30,14
2243946,7,2020-09-30,1304,2020-09-30,284
2340614,7,2020-09-30,14399,2020-09-30,4
728822,2978,2020-09-30,29684,2020-09-30,3
2340626,7,2020-09-30,37010,2020-09-30,6
3482,2978,2020-09-30,54585,2020-09-30,3
21822,2978,2020-09-30,96503,2020-09-30,2
7818,2978,2020-09-30,19519,2020-09-30,4
14021,2978,2020-09-30,19319,2020-09-30,30
25998,2978,2020-09-30,66937,2020-09-30,1
42358,2978,2020-09-30,107871,2020-09-30,1
14302,2978,2020-09-30,104524,2020-09-30,6
418,2978,2020-09-30,50365,2020-09-30,7
425430,2978,2020-09-30,39048,2020-09-30,26
350699,2978,2020-09-30,103553,2020-09-30,5
16090,2978,2020-09-30,65588,2020-09-30,13
51644,2978,2020-09-30,96475,2020-09-30,2
2387744,2978,2020-09-30,44997,2020-09-30,8
2340786,7,2020-09-30,103949,2020-09-30,1
6013,2978,2020-09-30,39752,2020-09-30,14
12644,2978,2020-09-30,80364,2020-09-30,4
46061,2978,2020-09-30,225356,2020-09-30,2
2435821,2978,2020-09-30,143866,2020-09-30,1
17069,2978,2020-09-30,34501,2020-09-30,2
18034,2978,2020-09-30,104543,2020-09-30,2
29867,2978,2020-09-30,26039,2020-09-30,17
18033,2978,2020-09-30,70076,2020-09-30,5
10583,2978,2020-09-30,21922,2020-09-30,6
16832,2978,2020-09-30,82668,2020-09-30,2
27526,2978,2020-09-30,6052,2020-09-30,23
2340789,7,2020-09-30,39716,2020-09-30,9
114101,2978,2020-09-30,60359,2020-09-30,12
2094388,2978,2020-09-30,142823,2020-09-30,1
14585,2978,2020-09-30,31380,2020-09-30,21
515436539,2978,2020-09-30,306335,2020-09-30,1
327967,2978,2020-09-30,777,2020-09-30,111
754180,2978,2020-09-30,44064,2020-09-30,11
10303,2978,2020-09-30,36382,2020-09-30,17
2311123,2978,2020-09-30,45210,2020-09-30,12
46031,2978,2020-09-30,144903,2020-09-30,4
51721,2978,2020-09-30,149388,2020-09-30,3
2180017,2978,2020-09-30,56321,2020-09-30,11
2311118,2978,2020-09-30,53542,2020-09-30,3
14179,2978,2020-09-30,61845,2020-09-30,13
1958294,7,2020-09-30,255639,2020-09-30,1
1813541,2978,2020-09-30,25337,2020-09-30,3
806268,7,2020-09-30,64554,2020-09-30,2
147924,2978,2020-09-30,19647,2020-09-30,85
39877,2978,2020-09-30,63324,2020-09-30,3
2269643,2978,2020-09-30,11827,2020-09-30,56
33941,2978,2020-09-30,135737,2020-09-30,4
1154305,2978,2020-09-30,63953,2020-09-30,10
42251,2978,2020-09-30,200369,2020-09-30,1
14100,2978,2020-09-30,41903,2020-09-30,9
18190,2978,2020-09-30,116827,2020-09-30,4
586020,2978,2020-09-30,28749,2020-09-30,13
2340630,2978,2020-09-30,127836,2020-09-30,3
10395,2978,2020-09-30,226998,2020-09-30,1
10103,2978,2020-09-30,99051,2020-09-30,4
32021,2978,2020-09-30,91848,2020-09-30,2
12022,2978,2020-09-30,258517,2020-09-30,3
6330,2978,2020-09-30,123481,2020-09-30,3
8382,2978,2020-09-30,31250,2020-09-30,17
2340726,7,2020-09-30,211596,2020-09-30,1
2608,2978,2020-09-30,106461,2020-09-30,2
34396,2978,2020-09-30,47044,2020-09-30,15
47531,2978,2020-09-30,5455,2020-09-30,23
2340607,7,2020-09-30,14399,2020-09-30,6
2592,2978,2020-09-30,281113,2020-09-30,4
46643,2978,2020-09-30,79363,2020-09-30,3
9063,2978,2020-09-30,54042,2020-09-30,10
26351,2978,2020-09-30,79486,2020-09-30,2
34818,2978,2020-09-30,78545,2020-09-30,3
2122484,2978,2020-09-30,34159,2020-09-30,20
42232,2978,2020-09-30,16091,2020-09-30,12
22055,2978,2020-09-30,46428,2020-09-30,12
2298229,2978,2020-09-30,26153,2020-09-30,4
50031,2978,2020-09-30,178041,2020-09-30,3
35848,2978,2020-09-30,2500,2020-09-30,79
24770,2978,2020-09-30,38025,2020-09-30,14
35824,2978,2020-09-30,22613,2020-09-30,25
31745,2978,2020-09-30,86164,2020-09-30,3
48032,2978,2020-09-30,10379,2020-09-30,59
1811678,2978,2020-09-30,26906,2020-09-30,3
9878,2978,2020-09-30,15591,2020-09-30,20
2118599,2978,2020-09-30,63033,2020-09-30,6
2089118,7,2020-09-30,21197,2020-09-30,16
2340770,7,2020-09-30,31848,2020-09-30,22
2311126,2978,2020-09-30,48331,2020-09-30,3
22410,2978,2020-09-30,32062,2020-09-30,11
30855,2978,2020-09-30,211674,2020-09-30,1
53416,2978,2020-09-30,127458,2020-09-30,1
27830,2978,2020-09-30,94131,2020-09-30,7
2857,2978,2020-09-30,154751,2020-09-30,3
35850,2978,2020-09-30,4324,2020-09-30,10
39194,2978,2020-09-30,115068,2020-09-30,1
28059,2978,2020-09-30,63900,2020-09-30,13
235053,2978,2020-09-30,106902,2020-09-30,1
26246,2978,2020-09-30,86302,2020-09-30,2
45239,2978,2020-09-30,89825,2020-09-30,4
9684,2978,2020-09-30,156156,2020-09-30,1
13047,2978,2020-09-30,192265,2020-09-30,2
47891,2978,2020-09-30,25533,2020-09-30,8
35826,2978,2020-09-30,177305,2020-09-30,3
37966,2978,2020-09-30,55058,2020-09-30,8
22198,2978,2020-09-30,29839,2020-09-30,21
17592,2978,2020-09-30,41037,2020-09-30,24
30808,2978,2020-09-30,39046,2020-09-30,1
28021,2978,2020-09-30,16091,2020-09-30,20
564000919,2978,2020-09-30,23842,2020-09-30,23
47858,2978,2020-09-30,79588,2020-09-30,6
30024,2978,2020-09-30,19033,2020-09-30,11
2330530,7,2020-09-30,110475,2020-09-30,7
16058,2978,2020-09-30,158376,2020-09-30,1
3821,2978,2020-09-30,8921,2020-09-30,3
2120221,2978,2020-09-30,31148,2020-09-30,39
35539,2978,2020-09-30,5455,2020-09-30,4
2122601,2978,2020-09-30,3475,2020-09-30,133
2340645,7,2020-09-30,198136,2020-09-30,1
41026,2978,2020-09-30,69161,2020-09-30,4
30087,2978,2020-09-30,35175,2020-09-30,14
1575538,2978,2020-09-30,777,2020-09-30,201
16028,2978,2020-09-30,19032,2020-09-30,37
24079,2978,2020-09-30,169195,2020-09-30,4
42781,2978,2020-09-30,94745,2020-09-30,3
44380,2978,2020-09-30,67576,2020-09-30,2
8602,2978,2020-09-30,63363,2020-09-30,7
2358133,7,2020-09-30,239604,2020-09-30,1
797470174,2978,2020-09-30,70929,2020-09-30,2
16336,2978,2020-09-30,90332,2020-09-30,7
50406,2978,2020-09-30,38641,2020-09-30,18
1813542,2978,2020-09-30,132284,2020-09-30,3
19550,2978,2020-09-30,47275,2020-09-30,1
47870,2978,2020-09-30,2500,2020-09-30,80
48245,2978,2020-09-30,174868,2020-09-30,2
27685,2978,2020-09-30,72090,2020-09-30,3
23133,2978,2020-09-30,166950,2020-09-30,1
6016,2978,2020-09-30,35207,2020-09-30,14
42429,2978,2020-09-30,30799,2020-09-30,30
44806,2978,2020-09-30,62687,2020-09-30,3
2340624,7,2020-09-30,19671,2020-09-30,28
44136,2978,2020-09-30,67790,2020-09-30,9
7435,2978,2020-09-30,27574,2020-09-30,7
24285,2978,2020-09-30,164104,2020-09-30,1
2311124,2978,2020-09-30,16390,2020-09-30,31
52386,2978,2020-09-30,92662,2020-09-30,5
21487,2978,2020-09-30,170802,2020-09-30,3
2358132,2978,2020-09-30,289171,2020-09-30,1
2029,2978,2020-09-30,116657,2020-09-30,3
162790,2978,2020-09-30,13944,2020-09-30,45
27797,2978,2020-09-30,12820,2020-09-30,12
1168194,2978,2020-09-30,4472,2020-09-30,117
1314822,2978,2020-09-30,89450,2020-09-30,5
315059,2978,2020-09-30,92973,2020-09-30,5
17041,2978,2020-09-30,103062,2020-09-30,3
2340602,7,2020-09-30,132879,2020-09-30,1
2118671,7,2020-09-30,7556,2020-09-30,36
50412,2978,2020-09-30,19740,2020-09-30,32
39935,2978,2020-09-30,162434,2020-09-30,2
42252,2978,2020-09-30,43135,2020-09-30,2
2089037,7,2020-09-30,18142,2020-09-30,16
37475,2978,2020-09-30,69516,2020-09-30,12
1841,2978,2020-09-30,29623,2020-09-30,20
47512,2978,2020-09-30,54585,2020-09-30,2
10744,2978,2020-09-30,41294,2020-09-30,18
4996,2978,2020-09-30,17414,2020-09-30,30
2628,2978,2020-09-30,53889,2020-09-30,4
2381475,2978,2020-09-30,124602,2020-09-30,1
46615,2978,2020-09-30,80686,2020-09-30,3
425001,2978,2020-09-30,2816,2020-09-30,228
218773,7,2020-09-30,78154,2020-09-30,4
51794,2978,2020-09-30,107581,2020-09-30,4
15933,2978,2020-09-30,15591,2020-09-30,34
4637,2978,2020-09-30,141890,2020-09-30,4
14440,2978,2020-09-30,36715,2020-09-30,18
24379,2978,2020-09-30,36916,2020-09-30,18
2340638,7,2020-09-30,151634,2020-09-30,2
21899,2978,2020-09-30,61019,2020-09-30,3
2180028,2978,2020-09-30,27398,2020-09-30,16
575666030,2978,2020-09-30,291282,2020-09-30,1
565358323,2978,2020-09-30,59886,2020-09-30,3
2153586,7,2020-09-30,79855,2020-09-30,5
22411,2978,2020-09-30,44124,2020-09-30,8
21947,2978,2020-09-30,1715,2020-09-30,15
6012,2978,2020-09-30,39694,2020-09-30,19
41501,2978,2020-09-30,90613,2020-09-30,6
30026,2978,2020-09-30,94419,2020-09-30,7
14502,2978,2020-09-30,43135,2020-09-30,9
47924,2978,2020-09-30,96410,2020-09-30,2
5573,2978,2020-09-30,116149,2020-09-30,1
56401,2978,2020-09-30,68083,2020-09-30,1
1278463,2978,2020-09-30,34411,2020-09-30,11
2089013,7,2020-09-30,17774,2020-09-30,19
16578,2978,2020-09-30,53939,2020-09-30,4
365,2978,2020-09-30,9435,2020-09-30,69
42185,2978,2020-09-30,50578,2020-09-30,13
2340622,7,2020-09-30,15644,2020-09-30,17
2340617,7,2020-09-30,57734,2020-09-30,3
2331350,2978,2020-09-30,42149,2020-09-30,14
24738,2978,2020-09-30,21159,2020-09-30,35
2330549,7,2020-09-30,215523,2020-09-30,1
14208,2978,2020-09-30,56311,2020-09-30,10
13631,2978,2020-09-30,40488,2020-09-30,12
2385398,7,2020-09-30,32179,2020-09-30,7
5352,2978,2020-09-30,60640,2020-09-30,4
2340604,7,2020-09-30,14399,2020-09-30,4
2180027,2978,2020-09-30,39997,2020-09-30,10
378944,2978,2020-09-30,36400,2020-09-30,5
44617,2978,2020-09-30,136568,2020-09-30,1
38402,2978,2020-09-30,20148,2020-09-30,24
30506,2978,2020-09-30,79758,2020-09-30,5
146733,2978,2020-09-30,75974,2020-09-30,1
42711,2978,2020-09-30,82818,2020-09-30,11
2340771,7,2020-09-30,271730,2020-09-30,2
1084600,2978,2020-09-30,63010,2020-09-30,3
46151,2978,2020-09-30,189440,2020-09-30,3
11948,2978,2020-09-30,2500,2020-09-30,17
25530,2978,2020-09-30,63699,2020-09-30,6
27832,2978,2020-09-30,96004,2020-09-30,5
12192,2978,2020-09-30,8921,2020-09-30,24
15699,2978,2020-09-30,24515,2020-09-30,24
1061097503,2978,2020-09-30,44170,2020-09-30,1
24041,2978,2020-09-30,72122,2020-09-30,3
2376140,2978,2020-09-30,57729,2020-09-30,5
1061097502,2978,2020-09-30,2089,2020-09-30,10
32022,2978,2020-09-30,94029,2020-09-30,1
5194,7,2020-09-30,84376,2020-09-30,2
16347,2978,2020-09-30,96969,2020-09-30,8
23886,2978,2020-09-30,69516,2020-09-30,1
451,2978,2020-09-30,30586,2020-09-30,23
20945,2978,2020-09-30,53889,2020-09-30,1
2387745,7,2020-09-30,91985,2020-09-30,1
23873,2978,2020-09-30,25533,2020-09-30,19
43833,2978,2020-09-30,19519,2020-09-30,9
449,2978,2020-09-30,52861,2020-09-30,13
28042,2978,2020-09-30,196940,2020-09-30,3
2275886,2978,2020-09-30,17646,2020-09-30,32
2311122,7,2020-09-30,55845,2020-09-30,4
2311870,7,2020-09-30,44636,2020-09-30,11
1908021,2978,2020-09-30,3903,2020-09-30,157
10804,2978,2020-09-30,94982,2020-09-30,3
2118716,7,2020-09-30,9103,2020-09-30,41
33971,2978,2020-09-30,74890,2020-09-30,5
44362,2978,2020-09-30,72992,2020-09-30,2
20389,2978,2020-09-30,245606,2020-09-30,1
22926,2978,2020-09-30,16654,2020-09-30,2
22178,2978,2020-09-30,38760,2020-09-30,14
46330,2978,2020-09-30,120896,2020-09-30,4
211510,2978,2020-09-30,49623,2020-09-30,5
39843,2978,2020-09-30,175370,2020-09-30,1
4535,2978,2020-09-30,38472,2020-09-30,19
13125,2978,2020-09-30,86893,2020-09-30,3
1814244,2978,2020-09-30,55139,2020-09-30,5
8399,2978,2020-09-30,64079,2020-09-30,7
41573,2978,2020-09-30,286229,2020-09-30,3
14020,2978,2020-09-30,26771,2020-09-30,39
44932,2978,2020-09-30,213226,2020-09-30,1
9872,2978,2020-09-30,144224,2020-09-30,7
28020,2978,2020-09-30,132181,2020-09-30,1
36825,2978,2020-09-30,119845,2020-09-30,1
27064,2978,2020-09-30,71274,2020-09-30,6
23363,2978,2020-09-30,9685,2020-09-30,3
1813507,2978,2020-09-30,7102,2020-09-30,62
1929894,2978,2020-09-30,55139,2020-09-30,2
551366170,2978,2020-09-30,35753,2020-09-30,3
10518,2978,2020-09-30,21108,2020-09-30,18
24970,2978,2020-09-30,76204,2020-09-30,3
2340633,7,2020-09-30,33756,2020-09-30,6
40403,2978,2020-09-30,46688,2020-09-30,9
1814251,2978,2020-09-30,26074,2020-09-30,4
33455,2978,2020-09-30,60192,2020-09-30,1
48397,2978,2020-09-30,204359,2020-09-30,2
40030,2978,2020-09-30,39936,2020-09-30,7
18428,2978,2020-09-30,19033,2020-09-30,15
758,2978,2020-09-30,158147,2020-09-30,6
42464,2978,2020-09-30,20148,2020-09-30,9
1019375,2978,2020-09-30,83514,2020-09-30,3
1683,2978,2020-09-30,199314,2020-09-30,1
373229,2978,2020-09-30,25337,2020-09-30,27
12846,2978,2020-09-30,183920,2020-09-30,1
7021,2978,2020-09-30,16330,2020-09-30,2
45779,2978,2020-09-30,48774,2020-09-30,12
19714,2978,2020-09-30,193025,2020-09-30,1
6066,2978,2020-09-30,70232,2020-09-30,4
2118708,7,2020-09-30,4518,2020-09-30,77
23898,2978,2020-09-30,162419,2020-09-30,2
24391,2978,2020-09-30,57669,2020-09-30,5
23497,2978,2020-09-30,155611,2020-09-30,2
2089050,7,2020-09-30,30465,2020-09-30,7
565581346,2978,2020-09-30,18961,2020-09-30,15
14374,2978,2020-09-30,13542,2020-09-30,38
23388,2978,2020-09-30,75766,2020-09-30,8
26405,2978,2020-09-30,101697,2020-09-30,1
2340616,7,2020-09-30,287022,2020-09-30,1
46032,2978,2020-09-30,27836,2020-09-30,18
551366040,2978,2020-09-30,34172,2020-09-30,7
641751,2978,2020-09-30,26492,2020-09-30,26
536977,2978,2020-09-30,20547,2020-09-30,19
42900,2978,2020-09-30,53668,2020-09-30,8
2381472,2978,2020-09-30,45210,2020-09-30,1
5813,2978,2020-09-30,32978,2020-09-30,14
45554,2978,2020-09-30,78119,2020-09-30,1
496,2978,2020-09-30,10379,2020-09-30,2
2340618,7,2020-09-30,118431,2020-09-30,1
326,2978,2020-09-30,91564,2020-09-30,6
21893,2978,2020-09-30,5455,2020-09-30,32
40238,2978,2020-09-30,101204,2020-09-30,1
2340631,7,2020-09-30,160127,2020-09-30,1
18393,2978,2020-09-30,169346,2020-09-30,4
35771,2978,2020-09-30,62888,2020-09-30,6
16418,2978,2020-09-30,39495,2020-09-30,14
756582752,2978,2020-09-30,15644,2020-09-30,39
602857,2978,2020-09-30,94424,2020-09-30,1
2028,2978,2020-09-30,106504,2020-09-30,7
124089,2978,2020-09-30,250605,2020-09-30,1
27921,2978,2020-09-30,5455,2020-09-30,7
485333463,2978,2020-09-29,1826,2020-09-29,12
529499,2978,2020-09-29,26354,2020-09-29,22
32387,2978,2020-09-29,49454,2020-09-29,9
2217289,7,2020-09-29,11938,2020-09-29,24
2340624,7,2020-09-29,77178,2020-09-29,15
6066,2978,2020-09-29,43506,2020-09-29,3
23069,2978,2020-09-29,252238,2020-09-29,1
728822,2978,2020-09-29,33927,2020-09-29,5
451,2978,2020-09-29,25654,2020-09-29,26
9878,2978,2020-09-29,17640,2020-09-29,24
9645,2978,2020-09-29,26822,2020-09-29,16
2340599,7,2020-09-29,198115,2020-09-29,1
46403,2978,2020-09-29,34087,2020-09-29,15
40029,2978,2020-09-29,138951,2020-09-29,1
18032,2978,2020-09-29,47477,2020-09-29,7
21487,2978,2020-09-29,120508,2020-09-29,3
610524,2978,2020-09-29,31254,2020-09-29,22
10034,2978,2020-09-29,62492,2020-09-29,6
2340786,7,2020-09-29,157007,2020-09-29,3
36022,2978,2020-09-29,62841,2020-09-29,4
26350,2978,2020-09-29,38320,2020-09-29,11
14585,2978,2020-09-29,31239,2020-09-29,17
2243946,7,2020-09-29,1326,2020-09-29,251
2340619,7,2020-09-29,49538,2020-09-29,2
49131,2978,2020-09-29,56542,2020-09-29,6
53971,2978,2020-09-29,100134,2020-09-29,1
17783,2978,2020-09-29,115702,2020-09-29,2
41811,2978,2020-09-29,43395,2020-09-29,1
30506,2978,2020-09-29,62719,2020-09-29,6
2340614,7,2020-09-29,11938,2020-09-29,5
114101,2978,2020-09-29,52577,2020-09-29,3
16651,2978,2020-09-29,76756,2020-09-29,3
25815,2978,2020-09-29,49110,2020-09-29,2
45779,2978,2020-09-29,65981,2020-09-29,11
2311858,7,2020-09-29,54028,2020-09-29,6
2298222,2978,2020-09-29,23058,2020-09-29,20
2340600,7,2020-09-29,49538,2020-09-29,7
2266827,7,2020-09-29,84346,2020-09-29,4
256418418,2978,2020-09-29,172557,2020-09-29,4
365,2978,2020-09-29,8592,2020-09-29,66
13034,2978,2020-09-29,20851,2020-09-29,17
350699,2978,2020-09-29,64829,2020-09-29,2
16495,2978,2020-09-29,68389,2020-09-29,8
100414,2978,2020-09-29,20368,2020-09-29,6
23497,2978,2020-09-29,167647,2020-09-29,3
4535,2978,2020-09-29,35191,2020-09-29,19
32022,2978,2020-09-29,183600,2020-09-29,2
2340608,2978,2020-09-29,185737,2020-09-29,3
42486,2978,2020-09-29,119359,2020-09-29,2
16336,2978,2020-09-29,107621,2020-09-29,2
42900,2978,2020-09-29,73431,2020-09-29,4
162790,2978,2020-09-29,16785,2020-09-29,54
866,2978,2020-09-29,66433,2020-09-29,4
218773,7,2020-09-29,84625,2020-09-29,5
2089037,7,2020-09-29,13966,2020-09-29,18
40206,2978,2020-09-29,69788,2020-09-29,6
32374,2978,2020-09-29,3747,2020-09-29,106
33822,2978,2020-09-29,114309,2020-09-29,1
2210106,2978,2020-09-29,23263,2020-09-29,37
1600479,2978,2020-09-29,34306,2020-09-29,6
14777,2978,2020-09-29,81442,2020-09-29,1
53965,2978,2020-09-29,5477,2020-09-29,72
2180027,2978,2020-09-29,58167,2020-09-29,13
36400,2978,2020-09-29,51344,2020-09-29,8
48034,2978,2020-09-29,38796,2020-09-29,15
1243554,2978,2020-09-29,23378,2020-09-29,39
32628,2978,2020-09-29,83141,2020-09-29,1
16347,2978,2020-09-29,63707,2020-09-29,2
24970,2978,2020-09-29,71713,2020-09-29,3
14732,2978,2020-09-29,74506,2020-09-29,5
1575538,2978,2020-09-29,769,2020-09-29,185
